area,date,price
NO5,2024-10-27,0.0851041666666667
NO1,2024-10-28,0.26978125
NO2,2024-10-28,0.69659375
NO3,2024-10-28,0.0282135416666667
NO4,2024-10-28,0.0282135416666667
NO5,2024-10-28,0.26978125
NO1,2024-10-30,0.180421875
NO2,2024-10-30,0.62953125
NO3,2024-10-30,0.059703125
NO4,2024-10-30,0.0265208333333333
NO5,2024-10-30,0.109421875
NO1,2024-10-31,0.157192708333333
NO2,2024-10-31,0.396880208333333
NO3,2024-10-31,0.122541666666667
NO4,2024-10-31,0.121270833333333
NO5,2024-10-31,-0.000541666666666667
NO1,2024-11-01,0.0490885416666667
NO2,2024-11-01,0.1081875
NO3,2024-11-01,0.0292864583333333
NO4,2024-11-01,0.02796875
NO5,2024-11-01,0.0101145833333333
NO1,2024-11-02,0.232421875
NO2,2024-11-02,0.656890625
NO3,2024-11-02,0.0561614583333333
NO4,2024-11-02,0.0314270833333333
NO5,2024-11-02,0.068953125
NO1,2024-11-03,0.12040625
NO2,2024-11-03,0.559416666666667
NO3,2024-11-03,0.069671875
NO4,2024-11-03,0.0628020833333333
NO5,2024-11-03,0.0663125
NO1,2024-11-04,0.649609375
NO2,2024-11-04,1.00414583333333
NO3,2024-11-04,0.039171875
NO4,2024-11-04,0.148947916666667
NO5,2024-11-04,0.28196875
NO1,2024-11-05,0.494921875
NO2,2024-11-05,0.656151041666667
NO3,2024-11-05,0.0116041666666667
NO4,2024-11-05,0.0652083333333333
NO5,2024-11-05,0.33334375
NO1,2024-11-06,0.469885416666667
NO2,2024-11-06,0.626640625
NO3,2024-11-06,0.002421875
NO4,2024-11-06,0.10896875
NO5,2024-11-06,0.37796875
NO1,2024-11-07,0.508098958333333
NO2,2024-11-07,0.634151041666667
NO3,2024-11-07,0.00123958333333333
NO4,2024-11-07,0.0923541666666667
NO5,2024-11-07,0.434911458333333
NO1,2024-11-08,0.506729166666667
NO2,2024-11-08,0.608296875
NO3,2024-11-08,0.0382760416666667
NO4,2024-11-08,0.0631979166666667
NO5,2024-11-08,0.431385416666667
NO1,2024-11-09,0.526197916666667
NO2,2024-11-09,0.759598958333333
NO3,2024-11-09,0.256307291666667
NO4,2024-11-09,0.119463541666667
NO5,2024-11-09,0.315244791666667
NO1,2024-11-10,0.477390625
NO2,2024-11-10,0.667375
NO3,2024-11-10,0.329682291666667
NO4,2024-11-10,0.1540625
NO5,2024-11-10,0.379411458333333
NO1,2024-11-11,0.597770833333334
NO2,2024-11-11,0.754682291666667
NO3,2024-11-11,0.343442708333333
NO4,2024-11-11,0.145416666666667
NO5,2024-11-11,0.490005208333334
NO1,2024-11-12,1.01011979166667
NO2,2024-11-12,1.05725
NO3,2024-11-12,0.184822916666667
NO4,2024-11-12,0.115072916666667
NO5,2024-11-12,0.878989583333334
NO1,2024-11-13,0.629640625
NO2,2024-11-13,0.660661458333333
NO3,2024-11-13,0.15034375
NO4,2024-11-13,0.0317135416666667
NO5,2024-11-13,0.627572916666667
NO1,2024-11-14,0.621229166666667
NO2,2024-11-14,0.660265625
NO3,2024-11-14,0.165515625
NO4,2024-11-14,0.0387552083333333
NO5,2024-11-14,0.607947916666667
NO1,2024-11-15,0.596578125
NO2,2024-11-15,0.62371875
NO3,2024-11-15,0.0827239583333333
NO4,2024-11-15,0.0233541666666667
NO5,2024-11-15,0.565885416666667
NO1,2024-11-16,0.548895833333333
NO2,2024-11-16,0.554994791666667
NO3,2024-11-16,0.0870364583333333
NO4,2024-11-16,0.01603125
NO5,2024-11-16,0.530859375
NO1,2024-11-17,0.525203125
NO2,2024-11-17,0.515322916666667
NO3,2024-11-17,0.0398177083333333
NO4,2024-11-17,0.0728697916666667
NO5,2024-11-17,0.519177083333334
NO1,2024-11-18,1.089203125
NO2,2024-11-18,1.16934895833333
NO3,2024-11-18,0.042921875
NO4,2024-11-18,0.141932291666667
NO5,2024-11-18,1.00699479166667
NO1,2024-11-19,1.64608333333333
NO2,2024-11-19,1.75008854166667
NO3,2024-11-19,0.528869791666667
NO4,2024-11-19,0.154171875
NO5,2024-11-19,1.5391875
NO1,2024-11-20,1.37666666666667
NO2,2024-11-20,1.50563541666667
NO3,2024-11-20,0.098671875
NO4,2024-11-20,0.1324375
NO5,2024-11-20,1.23303125
NO1,2024-11-21,1.50694791666667
NO2,2024-11-21,1.61718229166667
NO3,2024-11-21,0.179640625
NO4,2024-11-21,0.142208333333333
NO5,2024-11-21,1.3541875
NO1,2024-11-22,1.26961458333333
NO2,2024-11-22,1.34313541666667
NO3,2024-11-22,0.327546875
NO4,2024-11-22,0.192375
NO5,2024-11-22,1.150953125
NO1,2024-11-23,0.792317708333333
NO2,2024-11-23,0.817916666666666
NO3,2024-11-23,0.370833333333333
NO4,2024-11-23,0.141119791666667
NO5,2024-11-23,0.745020833333333
NO1,2024-11-24,0.32675
NO2,2024-11-24,0.357697916666667
NO3,2024-11-24,0.202994791666667
NO4,2024-11-24,0.1001875
NO5,2024-11-24,0.41346875
NO1,2024-11-25,0.493567708333333
NO2,2024-11-25,0.5020625
NO3,2024-11-25,0.254171875
NO4,2024-11-25,0.1009375
NO5,2024-11-25,0.508921875
NO1,2024-11-26,0.608203125
NO2,2024-11-26,0.6195625
NO3,2024-11-26,0.402942708333333
NO4,2024-11-26,0.2909375
NO5,2024-11-26,0.588515625
NO1,2024-11-27,0.937588541666667
NO2,2024-11-27,0.967520833333334
NO3,2024-11-27,0.563671875
NO4,2024-11-27,0.308197916666667
NO5,2024-11-27,0.888770833333333
NO1,2024-11-28,1.1186875
NO2,2024-11-28,1.23179166666667
NO3,2024-11-28,0.687864583333333
NO4,2024-11-28,0.144546875
NO5,2024-11-28,0.974614583333333
NO1,2024-11-29,0.71609375
NO2,2024-11-29,0.743625
NO3,2024-11-29,0.178859375
NO4,2024-11-29,0.152911458333333
NO5,2024-11-29,0.657572916666667
NO1,2024-11-30,0.577166666666667
NO2,2024-11-30,0.588682291666667
NO3,2024-11-30,0.242390625
NO4,2024-11-30,0.139494791666667
NO5,2024-11-30,0.539963541666667
NO1,2024-12-01,0.550104166666667
NO2,2024-12-01,0.57034375
NO3,2024-12-01,0.231098958333333
NO4,2024-12-01,0.112020833333333
NO5,2024-12-01,0.51953125
NO1,2024-12-02,0.552411458333333
NO2,2024-12-02,0.569203125
NO3,2024-12-02,0.174578125
NO4,2024-12-02,0.101979166666667
NO5,2024-12-02,0.533494791666667
NO1,2024-12-03,1.02309375
NO2,2024-12-03,1.35728645833333
NO3,2024-12-03,0.397661458333333
NO4,2024-12-03,0.177338541666667
NO5,2024-12-03,0.728822916666667
NO1,2024-12-04,1.47248958333333
NO2,2024-12-04,1.66546875
NO3,2024-12-04,0.518427083333333
NO4,2024-12-04,0.151213541666667
NO5,2024-12-04,1.19780729166667
NO1,2024-12-05,0.828104166666667
NO2,2024-12-05,0.855114583333333
NO3,2024-12-05,0.37775
NO4,2024-12-05,0.146317708333333
NO5,2024-12-05,0.762546875
NO1,2024-12-06,0.971604166666667
NO2,2024-12-06,1.202234375
NO3,2024-12-06,0.370447916666667
NO4,2024-12-06,0.1311875
NO5,2024-12-06,0.686020833333333
NO1,2024-12-07,0.672921875
NO2,2024-12-07,0.692151041666667
NO3,2024-12-07,0.34471875
NO4,2024-12-07,0.1346875
NO5,2024-12-07,0.6213125
NO1,2024-12-08,0.735848958333333
NO2,2024-12-08,0.796557291666667
NO3,2024-12-08,0.280239583333333
NO4,2024-12-08,0.14559375
NO5,2024-12-08,0.621078125
NO1,2024-12-10,1.68209375
NO2,2024-12-10,1.86225
NO3,2024-12-10,0.559463541666667
NO4,2024-12-10,0.115526041666667
NO5,2024-12-10,1.40214583333333
NO1,2024-12-11,2.64508854166667
NO2,2024-12-11,3.221234375
NO3,2024-12-11,1.11683854166667
NO4,2024-12-11,0.123625
NO5,2024-12-11,1.90383854166667
NO1,2024-12-12,3.52395833333333
NO2,2024-12-12,5.10917708333333
NO3,2024-12-12,1.11375520833333
NO4,2024-12-12,0.150916666666667
NO5,2024-12-12,1.53395833333333
NO1,2024-12-13,1.24715625
NO2,2024-12-13,1.566671875
NO3,2024-12-13,0.351291666666667
NO4,2024-12-13,0.133239583333333
NO5,2024-12-13,0.796666666666667
NO1,2024-12-14,0.510015625
NO2,2024-12-14,0.51690625
NO3,2024-12-14,0.174385416666667
NO4,2024-12-14,0.13015625
NO5,2024-12-14,0.479604166666667
NO1,2024-12-15,0.435046875
NO2,2024-12-15,0.431890625
NO3,2024-12-15,0.137708333333333
NO4,2024-12-15,0.110338541666667
NO5,2024-12-15,0.407255208333333
NO1,2024-12-16,0.309828125
NO2,2024-12-16,0.302401041666667
NO3,2024-12-16,0.103375
NO4,2024-12-16,0.100083333333333
NO5,2024-12-16,0.296890625
NO1,2024-12-17,0.6284375
NO2,2024-12-17,0.734609375
NO3,2024-12-17,0.304630208333333
NO4,2024-12-17,0.151895833333333
NO5,2024-12-17,0.48209375
NO1,2024-12-18,0.412692708333333
NO2,2024-12-18,0.410635416666667
NO3,2024-12-18,0.216536458333333
NO4,2024-12-18,0.127057291666667
NO5,2024-12-18,0.396369791666667
NO1,2024-12-19,0.359739583333333
NO2,2024-12-19,0.357651041666667
NO3,2024-12-19,0.166963541666667
NO4,2024-12-19,0.158166666666667
NO5,2024-12-19,0.339921875
NO1,2024-12-21,0.346869791666667
NO2,2024-12-21,0.337364583333333
NO3,2024-12-21,0.148364583333333
NO4,2024-12-21,0.123614583333333
NO5,2024-12-21,0.330338541666667
NO1,2024-12-22,0.324796875
NO2,2024-12-22,0.325484375
NO3,2024-12-22,0.200739583333333
NO4,2024-12-22,0.10059375
NO5,2024-12-22,0.346380208333333
NO1,2024-12-23,0.6646875
NO2,2024-12-23,0.723697916666667
NO3,2024-12-23,0.267765625
NO4,2024-12-23,0.134510416666667
NO5,2024-12-23,0.571973958333333
NO1,2024-12-24,0.478026041666667
NO2,2024-12-24,0.504260416666667
NO3,2024-12-24,0.14721875
NO4,2024-12-24,0.100286458333333
NO5,2024-12-24,0.434401041666667
NO1,2024-12-25,0.359203125
NO2,2024-12-25,0.456421875
NO3,2024-12-25,0.103854166666667
NO4,2024-12-25,0.0601979166666667
NO5,2024-12-25,0.355859375
NO1,2024-12-26,0.366510416666667
NO2,2024-12-26,0.486661458333333
NO3,2024-12-26,0.0431197916666667
NO4,2024-12-26,0.0314427083333333
NO5,2024-12-26,0.379229166666667
NO1,2024-12-27,0.480354166666667
NO2,2024-12-27,0.521401041666667
NO3,2024-12-27,0.0848125
NO4,2024-12-27,0.05584375
NO5,2024-12-27,0.422369791666667
NO1,2024-12-28,0.414984375
NO2,2024-12-28,0.456364583333333
NO3,2024-12-28,0.0558333333333333
NO4,2024-12-28,0.061390625
NO5,2024-12-28,0.396614583333333
NO1,2024-12-29,0.354369791666667
NO2,2024-12-29,0.406572916666667
NO3,2024-12-29,0.0490989583333333
NO4,2024-12-29,0.029609375
NO5,2024-12-29,0.340578125
NO1,2024-12-30,0.464973958333333
NO2,2024-12-30,0.471854166666667
NO3,2024-12-30,0.0786822916666667
NO4,2024-12-30,0.0483177083333333
NO5,2024-12-30,0.419307291666667
NO1,2024-12-31,0.449921875
NO2,2024-12-31,0.465677083333333
NO3,2024-12-31,0.144166666666667
NO4,2024-12-31,0.0860677083333333
NO5,2024-12-31,0.417234375
NO1,2025-01-01,0.345776041666667
NO2,2025-01-01,0.312369791666667
NO3,2025-01-01,0.188411458333333
NO4,2025-01-01,0.110776041666667
NO5,2025-01-01,0.363916666666667
NO1,2025-01-02,1.16404166666667
NO2,2025-01-02,1.22634375
NO3,2025-01-02,0.187927083333333
NO4,2025-01-02,0.120760416666667
NO5,2025-01-02,0.988098958333333
NO1,2025-01-03,0.865661458333334
NO2,2025-01-03,0.918401041666667
NO3,2025-01-03,0.241979166666667
NO4,2025-01-03,0.161979166666667
NO5,2025-01-03,0.73521875
NO1,2025-01-04,1.14188541666667
NO2,2025-01-04,1.37157291666667
NO3,2025-01-04,0.301203125
NO4,2025-01-04,0.116265625
NO5,2025-01-04,0.790416666666667
NO1,2025-01-05,0.800989583333333
NO2,2025-01-05,0.826375
NO3,2025-01-05,0.488583333333333
NO4,2025-01-05,0.1398125
NO5,2025-01-05,0.752713541666667
NO1,2025-01-06,0.443854166666667
NO2,2025-01-06,0.433723958333333
NO3,2025-01-06,0.36659375
NO4,2025-01-06,0.135739583333333
NO5,2025-01-06,0.453369791666667
NO1,2025-01-07,0.479765625
NO2,2025-01-07,0.462755208333333
NO3,2025-01-07,0.111432291666667
NO4,2025-01-07,0.0857864583333333
NO5,2025-01-07,0.451510416666667
NO1,2025-01-08,1.00731770833333
NO2,2025-01-08,1.04183333333333
NO3,2025-01-08,0.564890625
NO4,2025-01-08,0.138395833333333
NO5,2025-01-08,0.948859375
NO1,2025-01-09,1.397609375
NO2,2025-01-09,1.441640625
NO3,2025-01-09,0.959588541666667
NO4,2025-01-09,0.177723958333333
NO5,2025-01-09,1.31336979166667
NO1,2025-01-10,1.29536458333333
NO2,2025-01-10,1.30471875
NO3,2025-01-10,1.06349479166667
NO4,2025-01-10,0.199927083333333
NO5,2025-01-10,1.26586979166667
NO1,2025-01-11,0.530635416666667
NO2,2025-01-11,0.541145833333333
NO3,2025-01-11,0.219020833333333
NO4,2025-01-11,0.132104166666667
NO5,2025-01-11,0.492682291666667
NO1,2025-01-12,1.02528645833333
NO2,2025-01-12,1.04875
NO3,2025-01-12,0.123020833333333
NO4,2025-01-12,0.0745833333333333
NO5,2025-01-12,0.912807291666667
NO1,2025-01-13,0.57453125
NO2,2025-01-13,0.572828125
NO3,2025-01-13,0.0846770833333333
NO4,2025-01-13,0.0515260416666667
NO5,2025-01-13,0.527088541666667
NO1,2025-01-14,0.50696875
NO2,2025-01-14,0.491666666666667
NO3,2025-01-14,0.0598020833333333
NO4,2025-01-14,0.0457135416666667
NO5,2025-01-14,0.464057291666667
NO1,2025-01-16,0.598828125
NO2,2025-01-16,0.657088541666667
NO3,2025-01-16,0.0570260416666667
NO4,2025-01-16,0.0345416666666667
NO5,2025-01-16,0.513098958333333
NO1,2025-01-17,0.543786458333333
NO2,2025-01-17,0.562265625
NO3,2025-01-17,0.054015625
NO4,2025-01-17,0.0408958333333333
NO5,2025-01-17,0.502651041666667
NO1,2025-01-18,0.573552083333333
NO2,2025-01-18,0.593130208333333
NO3,2025-01-18,0.0763072916666667
NO4,2025-01-18,0.0474947916666667
NO5,2025-01-18,0.512375
NO1,2025-01-19,0.781359375
NO2,2025-01-19,0.875104166666667
NO3,2025-01-19,0.0806458333333333
NO4,2025-01-19,0.0555989583333333
NO5,2025-01-19,0.665151041666667
NO1,2025-01-21,1.720625
NO2,2025-01-21,1.89776041666667
NO3,2025-01-21,0.126489583333333
NO4,2025-01-21,0.0574010416666667
NO5,2025-01-21,1.37716666666667
NO1,2025-01-22,1.90778645833333
NO2,2025-01-22,1.95056770833333
NO3,2025-01-22,1.73914583333333
NO4,2025-01-22,1.43667708333333
NO5,2025-01-22,1.83038541666667
NO1,2025-01-23,1.090890625
NO2,2025-01-23,1.09097916666667
NO3,2025-01-23,0.959276041666667
NO4,2025-01-23,0.135635416666667
NO5,2025-01-23,1.06825520833333
NO1,2025-01-24,0.594234375
NO2,2025-01-24,0.587223958333333
NO3,2025-01-24,0.226213541666667
NO4,2025-01-24,0.0535885416666667
NO5,2025-01-24,0.552869791666667
NO1,2025-01-25,0.46375
NO2,2025-01-25,0.459682291666667
NO3,2025-01-25,0.0689270833333334
NO4,2025-01-25,0.0357916666666667
NO5,2025-01-25,0.445651041666667
NO1,2025-01-26,0.480708333333333
NO2,2025-01-26,0.524619791666667
NO3,2025-01-26,0.115296875
NO4,2025-01-26,0.0387916666666667
NO5,2025-01-26,0.462869791666667
NO1,2025-01-27,0.505255208333333
NO2,2025-01-27,0.499411458333333
NO3,2025-01-27,0.180583333333333
NO4,2025-01-27,0.0543177083333333
NO5,2025-01-27,0.476765625
NO1,2025-01-28,1.145421875
NO2,2025-01-28,1.1445
NO3,2025-01-28,0.94365625
NO4,2025-01-28,0.0661197916666667
NO5,2025-01-28,1.12923958333333
NO1,2025-01-29,1.15972395833333
NO2,2025-01-29,1.19119791666667
NO3,2025-01-29,0.459625
NO4,2025-01-29,0.0550572916666667
NO5,2025-01-29,1.05195833333333
NO1,2025-01-30,0.971416666666667
NO2,2025-01-30,0.963734375
NO3,2025-01-30,0.434791666666667
NO4,2025-01-30,0.152682291666667
NO5,2025-01-30,0.758604166666667
NO1,2025-01-31,1.37257291666667
NO2,2025-01-31,1.416203125
NO3,2025-01-31,0.157005208333333
NO4,2025-01-31,0.108255208333333
NO5,2025-01-31,0.868822916666667
NO1,2025-02-01,1.326421875
NO2,2025-02-01,1.38964583333333
NO3,2025-02-01,0.175838541666667
NO4,2025-02-01,0.105755208333333
NO5,2025-02-01,1.08822916666667
NO1,2025-02-02,1.51258333333333
NO2,2025-02-02,1.568046875
NO3,2025-02-02,0.114182291666667
NO4,2025-02-02,0.0672604166666667
NO5,2025-02-02,1.145109375
NO1,2025-02-03,1.92552083333333
NO2,2025-02-03,1.88357291666667
NO3,2025-02-03,0.128807291666667
NO4,2025-02-03,0.0721458333333333
NO5,2025-02-03,1.13591145833333
NO1,2025-02-04,1.03292708333333
NO2,2025-02-04,1.07370833333333
NO3,2025-02-04,0.129630208333333
NO4,2025-02-04,0.0818541666666667
NO5,2025-02-04,0.842916666666666
NO1,2025-02-05,0.704140625
NO2,2025-02-05,0.703421875
NO3,2025-02-05,0.160020833333333
NO4,2025-02-05,0.0807760416666667
NO5,2025-02-05,0.64140625
NO1,2025-02-06,1.45482291666667
NO2,2025-02-06,1.52225520833333
NO3,2025-02-06,0.120317708333333
NO4,2025-02-06,0.073578125
NO5,2025-02-06,1.18305208333333
NO1,2025-02-07,1.17618229166667
NO2,2025-02-07,1.21610416666667
NO3,2025-02-07,0.295661458333333
NO4,2025-02-07,0.0698489583333333
NO5,2025-02-07,1.01605208333333
NO1,2025-02-08,0.844770833333334
NO2,2025-02-08,0.848552083333333
NO3,2025-02-08,0.239838541666667
NO4,2025-02-08,0.0687447916666667
NO5,2025-02-08,0.776046875
NO1,2025-02-09,1.10376041666667
NO2,2025-02-09,1.13420833333333
NO3,2025-02-09,0.25028125
NO4,2025-02-09,0.0698802083333333
NO5,2025-02-09,0.966375
NO1,2025-02-10,0.938442708333333
NO2,2025-02-10,0.948682291666666
NO3,2025-02-10,0.490661458333334
NO4,2025-02-10,0.0752604166666667
NO5,2025-02-10,0.894078125
NO1,2025-02-11,0.836802083333333
NO2,2025-02-11,0.848453125
NO3,2025-02-11,0.440536458333333
NO4,2025-02-11,0.0709166666666667
NO5,2025-02-11,0.797088541666667
NO1,2025-02-12,1.63188020833333
NO2,2025-02-12,1.67621354166667
NO3,2025-02-12,0.657489583333333
NO4,2025-02-12,0.09728125
NO5,2025-02-12,1.47131770833333
NO1,2025-02-13,1.93955208333333
NO2,2025-02-13,1.95027604166667
NO3,2025-02-13,1.60221354166667
NO4,2025-02-13,0.147052083333333
NO5,2025-02-13,1.91172916666667
NO1,2025-02-14,2.23810416666667
NO2,2025-02-14,2.26135416666667
NO3,2025-02-14,1.67701041666667
NO4,2025-02-14,0.296229166666667
NO5,2025-02-14,2.18616145833333
NO1,2025-02-15,1.50285416666667
NO2,2025-02-15,1.60464583333333
NO3,2025-02-15,0.769203125
NO4,2025-02-15,0.17315625
NO5,2025-02-15,1.36232291666667
NO1,2025-02-16,1.72166666666667
NO2,2025-02-16,1.78582291666667
NO3,2025-02-16,0.8475625
NO4,2025-02-16,0.223723958333333
NO5,2025-02-16,1.60404166666667
NO1,2025-02-17,1.66663020833333
NO2,2025-02-17,1.71419791666667
NO3,2025-02-17,0.68646875
NO4,2025-02-17,0.2416875
NO5,2025-02-17,1.55774479166667
NO1,2025-02-18,1.641
NO2,2025-02-18,1.81575
NO3,2025-02-18,0.332171875
NO4,2025-02-18,0.099640625
NO5,2025-02-18,1.349015625
NO1,2025-02-19,1.45949479166667
NO2,2025-02-19,1.463671875
NO3,2025-02-19,0.369588541666667
NO4,2025-02-19,0.237213541666667
NO5,2025-02-19,1.18010416666667
NO1,2025-02-20,0.897140625
NO2,2025-02-20,0.90490625
NO3,2025-02-20,0.379520833333333
NO4,2025-02-20,0.0843697916666667
NO5,2025-02-20,0.850390625
NO1,2025-02-26,0.795713541666666
NO2,2025-02-26,0.889255208333334
NO3,2025-02-26,0.297197916666667
NO4,2025-02-26,0.0575833333333333
NO5,2025-02-26,0.6956875
NO1,2025-02-27,0.960291666666667
NO2,2025-02-27,1.19731770833333
NO3,2025-02-27,0.367411458333333
NO4,2025-02-27,0.0615364583333333
NO5,2025-02-27,0.643989583333333
NO1,2025-02-28,0.894046875
NO2,2025-02-28,0.933166666666667
NO3,2025-02-28,0.347171875
NO4,2025-02-28,0.0436666666666667
NO5,2025-02-28,0.805286458333333
NO1,2025-03-01,0.617942708333333
NO2,2025-03-01,0.644088541666667
NO3,2025-03-01,0.121505208333333
NO4,2025-03-01,0.0383072916666667
NO5,2025-03-01,0.571447916666667
NO1,2025-03-02,0.498776041666667
NO2,2025-03-02,0.578375
NO3,2025-03-02,0.0680208333333333
NO4,2025-03-02,0.0288958333333333
NO5,2025-03-02,0.501697916666667
NO1,2025-03-03,0.554296875
NO2,2025-03-03,0.561609375
NO3,2025-03-03,0.05290625
NO4,2025-03-03,0.0274635416666667
NO5,2025-03-03,0.516854166666667
NO1,2025-03-04,0.506614583333333
NO2,2025-03-04,0.52646875
NO3,2025-03-04,0.070609375
NO4,2025-03-04,0.0298489583333333
NO5,2025-03-04,0.500213541666667
NO1,2025-03-05,0.346223958333333
NO2,2025-03-05,0.348567708333333
NO3,2025-03-05,0.0774739583333333
NO4,2025-03-05,0.0273645833333333
NO5,2025-03-05,0.349682291666667
NO1,2025-03-06,0.47546875
NO2,2025-03-06,0.526682291666667
NO3,2025-03-06,0.207333333333333
NO4,2025-03-06,0.032125
NO5,2025-03-06,0.47496875
NO1,2025-03-07,0.540802083333333
NO2,2025-03-07,0.554848958333333
NO3,2025-03-07,0.216848958333333
NO4,2025-03-07,0.0400625
NO5,2025-03-07,0.52953125
NO1,2025-03-08,0.418015625
NO2,2025-03-08,0.570885416666667
NO3,2025-03-08,0.1560625
NO4,2025-03-08,0.0359791666666667
NO5,2025-03-08,0.432
NO1,2025-03-09,0.533833333333333
NO2,2025-03-09,0.571869791666667
NO3,2025-03-09,0.236151041666667
NO4,2025-03-09,0.0519322916666667
NO5,2025-03-09,0.505067708333333
NO1,2025-03-10,0.712541666666667
NO2,2025-03-10,0.741921875
NO3,2025-03-10,0.231817708333333
NO4,2025-03-10,0.287682291666667
NO5,2025-03-10,0.537645833333333
NO1,2025-03-11,0.949692708333333
NO2,2025-03-11,1.17634375
NO3,2025-03-11,0.490932291666667
NO4,2025-03-11,0.179505208333333
NO5,2025-03-11,0.618276041666667
NO1,2025-03-12,1.118125
NO2,2025-03-12,1.42378125
NO3,2025-03-12,0.552114583333333
NO4,2025-03-12,0.346203125
NO5,2025-03-12,0.634963541666667
NO1,2025-03-13,1.371703125
NO2,2025-03-13,1.647125
NO3,2025-03-13,1.09733333333333
NO4,2025-03-13,0.0441875
NO5,2025-03-13,0.997885416666667
NO1,2025-03-14,0.9256875
NO2,2025-03-14,1.06203125
NO3,2025-03-14,0.175645833333333
NO4,2025-03-14,0.088125
NO5,2025-03-14,0.675197916666667
NO1,2025-03-15,0.639265625
NO2,2025-03-15,0.664692708333334
NO3,2025-03-15,0.278890625
NO4,2025-03-15,0.0773125
NO5,2025-03-15,0.588276041666667
NO1,2025-03-16,0.597171875
NO2,2025-03-16,0.615390625
NO3,2025-03-16,0.261942708333333
NO4,2025-03-16,0.0714947916666667
NO5,2025-03-16,0.558239583333334
NO1,2025-03-17,0.680770833333333
NO2,2025-03-17,0.703244791666667
NO3,2025-03-17,0.182088541666667
NO4,2025-03-17,0.0713229166666667
NO5,2025-03-17,0.625911458333333
NO1,2025-03-18,0.655677083333333
NO2,2025-03-18,0.671510416666667
NO3,2025-03-18,0.257046875
NO4,2025-03-18,0.0329791666666667
NO5,2025-03-18,0.611994791666667
NO1,2025-03-19,0.675265625
NO2,2025-03-19,0.692510416666667
NO3,2025-03-19,0.222661458333333
NO4,2025-03-19,0.0481979166666667
NO5,2025-03-19,0.623125
NO1,2025-03-20,0.721416666666667
NO2,2025-03-20,0.744427083333333
NO3,2025-03-20,0.219942708333333
NO4,2025-03-20,0.127364583333333
NO5,2025-03-20,0.6665
NO1,2025-03-21,0.683802083333333
NO2,2025-03-21,0.701072916666667
NO3,2025-03-21,0.29528125
NO4,2025-03-21,0.176520833333333
NO5,2025-03-21,0.640703125
NO1,2025-03-22,0.325776041666667
NO2,2025-03-22,0.309380208333333
NO3,2025-03-22,0.1866875
NO4,2025-03-22,0.024515625
NO5,2025-03-22,0.4031875
NO1,2025-03-23,0.523625
NO2,2025-03-23,0.53109375
NO3,2025-03-23,0.263557291666667
NO4,2025-03-23,0.0294791666666667
NO5,2025-03-23,0.490979166666667
NO1,2025-03-24,0.781598958333333
NO2,2025-03-24,0.814151041666667
NO3,2025-03-24,0.23625
NO4,2025-03-24,0.0217708333333333
NO5,2025-03-24,0.714588541666667
NO1,2025-03-25,0.700552083333333
NO2,2025-03-25,0.725244791666667
NO3,2025-03-25,0.26053125
NO4,2025-03-25,0.07671875
NO5,2025-03-25,0.6529375
NO1,2025-03-26,0.743682291666667
NO2,2025-03-26,0.765520833333333
NO3,2025-03-26,0.170234375
NO4,2025-03-26,0.0521822916666667
NO5,2025-03-26,0.66978125
NO1,2025-03-27,0.682880208333334
NO2,2025-03-27,0.7010625
NO3,2025-03-27,0.350473958333333
NO4,2025-03-27,0.02209375
NO5,2025-03-27,0.644958333333333
NO1,2025-03-28,0.606640625
NO2,2025-03-28,0.669588541666667
NO3,2025-03-28,0.255755208333333
NO4,2025-03-28,0.0283854166666667
NO5,2025-03-28,0.583020833333333
NO1,2025-03-29,0.538515625
NO2,2025-03-29,0.652375
NO3,2025-03-29,0.0963489583333333
NO4,2025-03-29,0.0265416666666667
NO5,2025-03-29,0.529078125
NO1,2025-03-30,0.313453125
NO2,2025-03-30,0.320932291666667
NO3,2025-03-30,0.199223958333333
NO4,2025-03-30,0.0571875
NO5,2025-03-30,0.392942708333333
NO1,2025-03-31,0.774057291666667
NO2,2025-03-31,0.817046875
NO3,2025-03-31,0.166453125
NO4,2025-03-31,0.100973958333333
NO5,2025-03-31,0.661802083333333
NO1,2025-04-01,0.947984375
NO2,2025-04-01,0.997203125
NO3,2025-04-01,0.326567708333333
NO4,2025-04-01,0.014875
NO5,2025-04-01,0.798671875
NO1,2025-04-02,0.794713541666667
NO2,2025-04-02,0.808161458333333
NO3,2025-04-02,0.262947916666667
NO4,2025-04-02,0.015609375
NO5,2025-04-02,0.72240625
NO1,2025-04-03,0.747458333333333
NO2,2025-04-03,0.766302083333333
NO3,2025-04-03,0.277072916666667
NO4,2025-04-03,0.0131822916666667
NO5,2025-04-03,0.693067708333333
NO1,2025-04-04,0.716583333333333
NO2,2025-04-04,0.752786458333333
NO3,2025-04-04,0.197958333333333
NO4,2025-04-04,0.025265625
NO5,2025-04-04,0.601505208333333
NO1,2025-04-05,0.548447916666667
NO2,2025-04-05,0.64578125
NO3,2025-04-05,0.179114583333333
NO4,2025-04-05,0.0495989583333333
NO5,2025-04-05,0.497484375
NO1,2025-04-06,0.663161458333333
NO2,2025-04-06,0.670578125
NO3,2025-04-06,0.219380208333333
NO4,2025-04-06,0.0779791666666667
NO5,2025-04-06,0.601166666666667
NO1,2025-04-07,1.18991666666667
NO2,2025-04-07,1.20160416666667
NO3,2025-04-07,0.571640625
